copyid,bookid
30664104772,528
30449799389,329
17988219912,6294
693244008,6295
30737760794,445
30138201394,3831
30691007998,6298
30650024063,6299
30577379569,909
19060939963,560
30746252311,201
1362280519,1209
9168474997,6304
5064367115,11
995951978,6306
30749479835,528
30463158231,2720
30499931391,2537
22555058233,193
30590967751,6311
30740400097,6312
30614265669,15
1304500422,2979
30407648464,6315
30372419023,2711
30614520696,617
30428582338,6318
30282659286,6319
30419529984,1422
22413534568,6321
30737163908,2302
30453995359,2239
30137478753,64
22859118723,1221
14345160123,73
30733254612,458
9259715162,4905
11120462409,1142
22880385894,70
30522755977,498
30689350932,2768
30617398212,104
30668224116,6334
30240259818,1768
30687553204,463
30606888542,3973
8770350770,6338
30287693907,956
249091258,1192
30266293124,6341
30595766956,6342
22571528217,102
30137524700,6344
30282658890,2660
30464051307,6346
30585347721,1460
3230268197,2979
30616217359,906
30745158504,627
30508713210,6351
30686147481,4784
30733547355,90
2852738685,3580
30424257484,516
30696792698,138
30733147845,3414
17744136306,5264
30324756205,1051
30391925830,3051
30693201042,104
30303040859,1248
30743556391,6363
22924800885,90
30371501380,3981
30269449281,6366
30082303170,6
76653800,6368
1174435693,744
30739743409,4308
30295952701,605
8942622939,312
30570011962,3882
30661453910,4926
30589393523,3314
975731939,6376
11254999557,6377
18644421843,6378
30438906834,96
30697837428,6380
30691993712,3914
30587634545,275
30697485938,6383
30377316722,2764
1071473868,1880
5467365175,6386
30575352944,6387
30471161509,983
30747389124,2871
30451825317,3519
30699070163,2304
30615969322,552
11083519703,6393
30699307001,151
30737435625,6395
30339328685,6396
30748246559,2400
30184093403,674
30737874872,643
30710533240,3579
22408997126,1228
30445042201,528
20722172216,6403
30358789301,4793
30702935530,6405
21525839424,1851
30628142217,134
30441746897,2481
30585203150,216
18977884101,6410
22408970116,2204
22707166985,2204
22765278864,848
16323959286,2648
30651594174,95
12392232895,2793
30035770233,6417
30655702234,1199
30735279975,127
20399170187,1144
30563797575,1264
30717741992,2382
500778315,6423
2576484389,4692
22535152806,6425
9742411001,6426
22404108945,1355
30698770246,3023
30691186562,1248
8683839162,134
30733502362,458
30239615589,6432
30310721089,1721
30275771191,4839
30716746941,923
30174069054,437
30743710927,176
22901331884,309
22641192050,2824
30577464767,4112
30744595203,231
30616205458,6442
30260059864,830
1036123931,1014
30568590703,6445
30717321361,6446
30334124235,1634
30738069511,1132
1362660776,6449
30613215778,2137
30692730592,465
93651687,6452
30534613598,397
30697830029,4248
74267172,2161
22533413916,6456
30597690445,698
30700168003,451
30642318602,883
30492630935,597
30697800841,6060
30738417648,6462
75326809,207
9309448195,558
3017673348,6465
30506714314,6466
30699378477,3131
30491727453,2896
30669697251,465
30490800249,325
19675227218,1353
30588750974,6472
30282661522,5651
11665918956,552
30649384871,874
30722952502,6476
30664633613,733
30744569549,1744
30707750402,6479
30620229292,97
30436794983,3947
30520589617,6482
30697384429,14
30733870358,697
10335068515,156
30321521903,134
16871413041,1396
22732607947,3380
30253512829,6489
19497620906,6490
30465801773,789
30737427652,6492
30430889618,3166
30520535915,3355
30665755067,42
30712761028,6496
30568474638,125
1047913592,443
30727537904,1120
22513679909,224
30631180641,6501
30744348359,156
30616481492,4179
30526590236,223
30586058691,552
30428642389,3187
619688794,1939
30739858827,699
30739748731,2233
30739297260,552
30742129215,34
30647738240,6512
30746863131,127
22427974563,6514
259427130,619
30354833649,6516
30505778255,756
30619589297,1131
30601411809,6519
30738242830,552
30621181506,4104
30137484919,686
30267626863,6523
30551329925,6080
30336816114,819
30744101299,4866
8186553039,104
18808047026,1500
30741499731,66
30137482103,713
30489049968,6214
30206946760,6532
30336560867,5699
30137484012,553
30315259207,4380
30696005079,3737
22882317304,62
724618007,3546
30692035694,1086
30656359668,4941
30062567193,112
30686546984,6542
12791164471,2663
30272461260,190
30577383565,154
30706813660,6546
22911929151,3260
30137480257,32
30455988405,748
30427588018,802
30606265973,699
30611848959,6552
30172302772,6553
30518827784,1396
30727992359,6555
30738881083,6556
30580459480,4926
30692995390,320
30509336632,87
30282661769,1999
30697808233,511
30738591295,458
30149748215,698
30660094909,28
30734929883,1340
30253121372,4343
18670593497,6567
30623261225,1085
30551327216,2762
30661976960,6570
902321458,4289
984502876,11
22618054214,6573
30747480451,6574
30697357757,20
30384720522,6576
30622853167,558
13249478451,349
30265475406,6579
30281324589,6580
30604957867,6581
30568022617,667
3879449256,590
30698749252,6584
30605180080,4427
30275932043,468
30722955381,3459
30665880149,4406
30605985924,471
12298373925,516
30266737396,1037
71954541,349
1236210195,318
30725198804,1658
30648093953,1199
30135802086,3166
22849166916,6597
30665740719,107
2154647721,6599
30689108161,2268
3547448912,6601
30734757909,28
20433011563,38
30573850321,470
30049170918,6605
30628475989,3806
817963113,1217
30693367406,6608
30744935566,631
14312204249,6610
30606164086,258
1156131012,4839
30379673975,6613
11221316657,6614
30667361012,2410
14262942574,2491
30279209998,1328
30137543972,6618
30699499073,4839
20732397376,691
30046191457,628
30474560305,4489
30733143808,1029
30656992403,1366
5467327675,14
8148501479,479
12453336010,6627
30294282982,259
30726544255,6605
30735256560,170
12569960633,27
30575348521,97
22398882985,318
30410507496,6634
13686906972,443
30265368419,6636
30748859563,201
30698916980,1985
30697821642,1532
30583390236,102
30693610099,126
30696559683,865
30451862145,451
30737576537,4839
30564354676,1786
893249769,96
30601279714,2375
898001305,3069
1014249481,6649
30669021289,619
30551320875,480
8886920656,6652
850316676,6653
30574222692,464
30611112157,1087
30137479612,3226
30604897613,2574
30137532687,6658
30715058953,4748
30662352921,3539
30739864692,492
6774816150,599
815969151,342
30530747641,468
2212389845,6665
30137481208,553
30462406692,6667
22585982488,6668
30702933653,2831
30451406786,349
17371950922,303
30241864143,1086
30692945952,6673
30472024737,2142
22844622472,553
30733249146,40
30738852476,6677
30699170978,1149
30689742198,221
30740517085,511
20591372091,6681
30099036480,6682
30519375985,6683
30137479616,6452
12923717633,342
17309479142,213
30105296320,396
30733508683,5561
30617516101,6689
16428300969,6690
30345939527,6691
13942629986,704
30733520949,6693
30748874281,279
30301426630,4043
8287033198,6696
30424869769,6697
30217834094,6698
30137467649,6208
30607995255,6700
30589391661,6701
30455541753,366
186741428,516
30749501423,6704
22737143628,134
30335453204,248
19199525647,120
30704998278,274
429337182,6709
30268911142,6710
30749710041,6711
30575227451,6712
30551327230,1534
18700775715,6714
30739713939,5099
30697270008,1762
15855587719,6717
30137573024,4057
30536830771,6719
30667374409,6720
30668244273,3355
30662094145,358
30343892169,6723
8155792177,1842
587410150,6725
30276440488,6726
30712475202,6727
1256206301,5024
30137511905,6729
30734884357,2413
30699408145,1792
10242780695,6732
30697616901,697
1026868295,387
12009737882,29
30604964020,2125
30749367201,1151
30282662778,6738
882267978,300
30703590280,887
5852671442,6741
30630059468,6689
30559387003,168
30325048197,5925
30059295880,1129
30658535885,6746
30162458788,6747
30270335382,6748
30740175031,6749
30720962990,2201
30137540346,2111
203139294,6752
30720937001,6753
30601018949,318
30739315285,445
30686154991,1809
30699949331,324
13489136959,966
30698281723,1353
30606451788,151
30630593604,4145
30137544968,4706
30573265015,1151
30662211120,258
30531024850,6765
9314360862,2076
30636313044,1431
22572119338,1355
30366545047,104
8995431339,691
30660114636,714
30443089867,557
30573995131,970
30740734646,6774
20223584430,6775
20837193306,717
30697973821,6777
161605164,6778
30596133408,124
20469058220,1500
18495574260,6781
30744760812,5118
104990066,6783
30594229749,6689
30280312483,951
30714896387,48
30553534052,312
30060666804,6788
30456077203,230
10405085600,2768
30699541561,2304
22505001773,349
30698968816,6793
30699070883,3772
30631912197,6795
30580446203,3307
30266692875,6797
263925654,6798
30019226980,316
30575415228,3355
30712646041,544
30218864649,6802
30577528316,1432
30028168193,881
1314771786,6805
30741940449,5303
30737360821,6807
30642733342,449
30457658350,1864
30738928616,492
13200110455,300
30616011517,28
30699211260,201
12154872863,261
6538546034,1478
30699373939,6816
30081565367,5480
30577552780,1445
30205455479,60
273259618,422
30733890367,3514
30605088460,6822
30131091148,6823
295444012,1999
30726244245,6825
30375547013,1254
30698204983,1768
30582647254,4591
18455449,309
30765829938,6830
30605395166,6831
30592933134,6832
30420808807,3101
22665761589,2825
30592015215,6835
30738963168,97
20338166091,1217
30373362461,471
30699170986,1238
30406064182,211
30510211660,6841
30733039263,643
30635444094,357
16116359654,6844
30419398771,170
30591661420,748
30310721090,1721
30603045542,3761
19053423360,6849
30192012755,88
30699448725,6851
30700120979,2831
30451803785,553
30630119614,484
30723046083,570
30621831972,3347
25402700,6857
30697439186,697
30742712670,6859
22903499270,5492
30666518042,562
30695593097,5697
30006215342,1721
30411713552,2412
10042376521,2206
30655526439,6866
30615147334,594
1418092990,6868
30164865635,848
17004356569,2711
17321033437,5947
30748319081,528
16542309530,6873
30506896332,6874
30733061678,6875
30699612419,324
30346436952,582
30720797327,300
30583522693,6879
30725401637,201
30320590442,6881
30669932742,865
30710720903,6883
30687916129,2647
22540084126,6885
30736838393,463
30272422048,6887
30699494847,802
30508896190,2036
30061677364,6890
22908202766,6891
30739468647,976
22428707562,6893
16596202671,6894
30034188559,1683
30598470459,598
17004358135,2204
22780723688,3260
30706120130,6899
22522700240,6900
30629506866,4500
30268481506,6902
30291747387,6903
4974553488,349
30139087526,838
30706816484,6906
30302322626,1368
30717504047,6908
30137476836,4054
30661340620,6910
30561634323,1147
30699641289,6912
30630656528,6913
30734078516,206
30137570440,4057
11911277529,6916
30509616515,660
30703820512,6918
30697840411,1297
30651284668,1643
30745121743,42
30655386965,4042
19007296567,6923
30405726267,6924
22104386412,6925
22822143252,6926
30262250233,1138
22456432044,498
22467466031,27
30137476832,3098
30740633428,3359
30569541332,1087
30753745335,739
30745598412,6934
30144522013,6935
30723753511,1040
30596693557,2058
30735571615,1731
30738655203,1573
30134116792,6940
30687507942,69
30137483090,319
30738360455,6943
30738478862,458
30137496346,88
22786085710,11
30211128484,6947
30577408248,6948
30699920990,2982
30254162333,613
30738827389,557
22915441690,3382
30699630339,6953
30635247143,4302
308848486,6955
30398746411,6956
30697426915,327
300775032,2105
30598824321,746
30599387394,2161
30623233647,1117
30737740101,6962
30704504943,613
30739200883,1054
30569900299,314
30472463025,756
30031408279,3023
375617382,6968
30734075639,1443
30562924855,37
30282659419,6971
30697589680,4032
22481136212,2
30699161484,90
30699139656,2720
224140372,156
21808783326,6977
30652645369,719
30646868355,6979
19373730437,6980
30494295552,791
30717107101,6982
11120462416,223
30128894295,3742
30696273875,1638
30715181202,893
30709522287,178
30663393412,40
7118763621,748
30698840906,6990
30697977197,6991
10345263743,4302
30606868134,6993
276708030,179
30715481741,6995
30722530139,2413
30584259903,6997
30582854817,4194
30627401813,6999
30739959410,607
30637751913,3836
30401563289,4905
30706477244,4748
30660762082,7004
30711757330,1523
22505003903,7006
30026922200,262
30733373633,102
6774803544,7009
30558653642,1110
30100159168,7011
20001365991,671
30531618504,1303
30159792323,28
1002643568,3829
30692025893,2302
30137479879,7017
30411721160,7018
30603437276,7019
30137521347,7020
9527162520,5978
30709565036,126
679028930,1608
30532492373,7024
7699227419,7025
30108168474,7026
17538808895,2400
30735572988,713
30016591715,1138
30498535968,3118
20653501293,1443
30512236564,4038
30617472169,248
30731096926,560
30516943107,176
4792327496,7036
30265797673,550
10042376518,2704
30404653040,7039
30605319937,667
30262584020,7041
30739778981,458
30690901591,20
30741552830,6387
30587528785,1254
30460786023,2410
30718523269,7047
30708349899,115
30150739383,627
30722914811,802
30624802417,2591
920917862,1157
30692368715,7053
14369880067,7054
22680949616,11
98082467,112
20959755090,7057
30697383994,2225
22908341931,7059
30282662679,7060
17635696542,1686
30745589239,262
30533973076,300
30727517996,113
30577508390,7065
30611468535,7066
204769205,3969
30701982687,7068
22924898685,1008
30749468984,627
30667261121,3876
30508725938,7072
30037443900,4302
22413816039,7074
30718105550,7075
30551321661,7076
30271438695,7077
17228039008,5353
22696512710,802
30736797534,207
9787942533,7081
30648502049,3438
30383764742,3533
30240236874,6665
30518625042,2062
22904299318,1334
30745033009,7087
30738958381,176
30268482460,7089
30321519030,303
30625297500,1297
30697353196,7092
30617944030,7093
30608563599,4194
1141989696,300
30275136838,7096
30524657614,279
30611507936,7098
30551324870,7099
30266384977,7100
30671314134,7101
30446364035,563
30717509068,325
30697801108,4614
30699366008,1491
30139065718,3532
30738519553,40
30413178896,1768
75161672,141
30647205301,492
30744902947,7111
22803262123,2264
5484830778,532
22520788137,674
30473332378,7024
30746354350,2542
22903783851,667
30726874326,354
1072664671,7119
408701562,7120
1300068323,7099
30734533919,7122
18033987695,436
22531841501,11
30310717891,378
30522211751,252
22780396348,3990
30137472561,1590
30568978951,7129
30745385820,1221
30718106324,7075
30728068649,7132
1409893345,178
30669026158,463
22522374020,2870
30666367225,2822
22844619803,7137
30697841179,2107
30744988095,7122
15828219337,2638
30499410398,597
30695037929,6519
18601263765,511
30598542039,3514
30722073130,5561
20805023687,7146
30370378663,7147
30725898203,3468
30697814994,1019
30661074493,102
30547042755,6908
541789791,1972
18712190045,217
22592672501,7154
30624652093,443
16600501267,7156
30450427184,1375
30661515150,112
30732804563,2233
11665918958,3793
30397097914,58
30607905846,7162
30525556691,7163
30029271136,597
30000462742,4001
30334987034,168
22104386413,7167
30699587123,261
30631143487,3882
30520220127,7170
30591295915,1355
30746230146,126
30661483384,4351
30503787880,3772
30430437040,126
4438884574,88
30468585250,178
30743825854,383
30751202232,7179
21104668552,156
30651208689,7181
13586814399,1142
30722660282,570
22605512164,5348
30272826588,7185
30137578747,2783
10087726122,7187
22903498782,7188
30659660996,802
30315127466,7190
30254396505,102
30447583860,697
22871584277,667
30419073024,7194
30699484668,7195
30617197196,28
30424038351,1422
22789556985,6141
14895291420,7199
30510993750,2574
22513634548,318
30717099983,7060
20806062326,325
12582942133,307
30739957189,7205
30732910693,218
1266713163,1396
22513613662,7208
286376596,984
30749267379,7210
9955339887,180
30625148734,1549
2102680070,578
22779211497,560
252703162,7215
30220052052,3068
16384871098,963
30334569093,7218
30745381163,173
30739649293,598
30733318413,699
30742304353,7222
22520788139,7223
30722936247,7224
30270380280,7225
30699346959,7226
30643323655,6719
30381009856,2089
30574961230,6243
30489328924,7230
30109893891,525
30753757743,739
30210927008,7233
59118317,320
30738297097,87
30572315554,195
30649330793,3069
30740177713,5681
8892988065,7239
1293154510,1227
22476453931,3044
22585982484,7242
30509899624,553
30720535831,2036
13476084502,7245
1298543009,28
22877227116,319
30671304729,7248
30494439678,314
30588174392,5970
30699119098,645
30311135997,7252
16142069000,7253
30620154151,112
30287845534,1361
30688797540,87
30741775330,2797
30556622041,7258
30080600580,4626
30724092202,3668
30623237011,1721
30619654945,4035
30137477801,909
30583418944,7264
30580206940,7265
30647701238,177
6129360905,2291
30704789027,5105
30725527839,7269
30665982159,498
30739924505,1573
30745847906,7272
30738596503,5749
22877224285,120
30738771236,7275
202569880,325
6264532291,7277
17486983274,7278
30314258310,5272
22531235089,7280
30630587790,397
8716371607,7282
30697794662,7283
30627120195,4964
22903506889,3360
14782000941,7286
4438884272,7287
30734148087,7288
30030806640,2574
30342789053,270
30737300860,7291
17116493944,7292
30699129368,62
30750685083,13
30566930899,1199
30464101244,7296
81080618,397
22894500209,7298
20355654855,7299
10300791684,7300
30014240939,558
30174750093,3579
30708735077,7303
13242169837,7304
19170875952,865
30516816936,87
30699113667,1320
30449352548,528
30699606950,2796
30335899039,3293
30718699490,739
30737300075,7312
30272698108,7313
30137484016,619
230905570,1568
30452640330,7218
30749516841,37
30685244095,349
22786084326,479
22379581174,7320
30697609815,7321
20080340530,7322
30316392176,347
30738927283,830
22620328363,7325
22354411436,1083
30378379096,2026
22619234837,853
30699377533,3182
30697565211,2720
7515561548,1110
30722883913,4935
6774817641,6120
22520277504,7334
30712494383,3359
30606130925,7336
30738651344,7337
732859854,691
30137457598,4363
1040848197,7340
30686911364,617
30566055797,2797
381789264,1092
30137479608,1368
30605002911,614
30455491852,732
30699577021,7347
30412246530,1054
30692766389,1457
30407572946,5851
22766098837,2204
30739562785,552
30665756336,109
30343440325,562
30211014235,7355
8326462429,7356
30137480259,686
30109602227,1835
30268502312,198
1091594701,7360
30606204802,7361
30524358813,7362
30583406451,240
30356298768,887
20703570014,1987
30739326190,1132
30735827609,126
30699280318,20
30698907226,1985
30457985545,6472
1156131364,463
22666086585,173
30519342991,1199
30272824113,7374
21578272724,7375
61312364,88
22852760982,156
30727535202,3803
30144702785,7379
12595774315,213
22408979460,2554
30243170123,793
71946373,2663
30717005724,48
1353737089,1568
30703848354,7386
15301278095,6136
30738740872,462
30265911224,3389
30741079163,714
30537733883,7391
30313257599,1117
29948319,7393
30608328340,195
30700093116,7395
30663434707,7396
30697390905,118
30137476843,3226
30589292658,7399
30446931569,138
8430643074,7401
30728180313,1395
30262806164,1482
5334849970,7404
30178028093,7405
30272456404,7406
20657068659,300
11410712382,230
30577475174,2812
30522408900,3467
30667607147,104
30751987847,7412
30261645489,3213
30323999078,156
30688899045,1375
22513684981,224
12553489689,4444
30137476042,303
30037287169,3098
30141801216,7420
30699082926,1362
30697264996,448
13245416150,2102
30699259702,258
30661438142,1199
12102352082,1073
30731733602,865
30125423498,7428
30137543008,7429
30615157427,597
30311010244,6881
30718319136,5480
30231193991,4166
30409478138,2026
30622131177,1608
22448934370,7436
5484830768,1597
30625510481,66
863170290,7439
30381794612,615
30502723114,2680
30739220459,631
20451601730,7443
30728899403,156
30738058151,6962
30380993025,7446
30558079269,6248
30688490647,631
30628806175,7449
1159217683,705
30584038821,69
30628526224,1268
30727134603,7453
30741864764,3803
30697774881,3862
30247851299,1895
30331173483,7457
14833218358,1254
30503281430,431
8362852718,156
30652742009,5323
30573991245,700
30091784850,4308
22513631094,397
30571939719,869
11899403580,7466
30695492046,503
30698868453,6252
22380400197,7469
30721277687,2670
30690858090,3519
30737175411,4
30746206212,7473
30698043799,7474
30722406556,3253
897560422,61
30573474236,1236
30137475092,963
22861540618,7479
13096412962,7480
30345717147,126
30735773121,30
30137462631,7483
30716025056,854
30679123901,2002
30747668934,7486
30738986446,7487
30746362118,597
5370188045,7489
30738932875,7490
30636201454,6823
30604654186,80
30400586400,151
9695113377,14
30612843987,3914
20732384775,2491
22723629553,5910
30660957536,7498
30327006267,7499
30396591814,223
30699114461,793
794446109,2648
2585363632,7503
30549303439,7504
30296525501,2673
30421581548,7506
22416893423,7507
30137481192,7508
30739898625,7509
30266522723,7510
8559114216,7511
30137484915,7508
30453954805,7513
30563007403,1717
30723048130,7515
30605169446,699
16324278063,686
3685474423,3694
30688509934,109
20652986673,7520
30666348889,562
381789256,1092
12883870881,7523
30267547029,7524
30699602522,7525
2609856368,598
30698810069,3649
30119390152,318
30742191948,2481
30564005025,577
30721245915,5304
20028516608,178
30080206348,893
3710950034,7534
22731583075,4476
30697924889,7536
30137497113,7537
30265212200,7538
18046429869,7539
30743896063,7540
30746180302,7541
30699941723,244
30705690009,3490
30725186676,102
30605748129,1777
30697784402,3249
30664514078,458
30431106680,7548
30563396569,7549
14781990690,7550
17041373873,464
268903016,7552
30264857899,7553
30030225436,90
30287418672,5112
30338970628,7556
30262576954,7557
30645706145,7558
30272464449,7559
22519779601,3260
30102006646,7561
30698068508,1491
735308510,1142
30625522920,1764
30588787737,7565
30740254683,492
30137572148,4057
30697719922,102
30668279810,2031
30712247488,7570
3242361319,1764
30445868700,7572
30501461493,1596
30050460904,7574
30325290707,3486
30184443692,7576
30706377099,3902
30561554005,1110
624547746,1478
30137481189,659
30282187667,6496
30643167208,917
30734713027,7583
30090302064,1171
30278778019,7585
30725881362,865
30660731666,6584
30642361161,3098
30290991936,201
8525574809,231
10404769003,7591
30503768858,7592
22781855570,7593
248222574,619
30711595010,1223
30137562861,3961
2499489018,542
16715075061,7598
30119425763,7599
22877224282,7600
30698928414,7092
30130989983,968
22608632971,7603
14305289192,6426
22408987863,236
22793844412,1684
30037267223,950
30337487973,1216
30349086940,1454
17004357559,2711
30629543256,7611
11120462431,782
30732949644,176
11966703224,156
22488442863,6472
30611970167,7616
30317835686,620
30646103883,7618
30749481517,155
30598353380,1132
9483911921,178
30739222853,7622
30733150357,1573
22688900692,7624
30330565047,20
30651474562,324
30057154971,236
30697385714,48
30694115005,1450
30738805681,2439
22699539308,698
30731292352,866
30694694705,5254
30265309882,5023
30708380314,6990
30282053998,7636
8080392568,7637
30749371076,1670
30626747960,1142
30614276809,4770
30740255481,458
8178753525,7642
30699615654,7643
22803197035,287
30381633052,7645
18711891640,7646
30137480254,1541
30137484020,660
4991810375,7649
30612148555,1087
53288257,1958
30745293523,3359
17371941549,389
30620192923,1038
30746077051,1517
5467409062,2887
22538662085,164
13324372226,178
30737578799,7659
30729942575,170
30699113311,151
30627503942,7662
30696799975,1086
7367588903,7664
30704986252,126
30692138071,2871
1026835281,7667
30620595053,697
30662358674,436
30740232721,1073
30310714844,713
30135254805,5286
30669617971,1818
30413579067,2072
30466389959,570
12171649760,7676
30661433448,1450
30607318291,569
30318993248,3772
30271156587,7680
1345714886,3378
30723059319,2159
30750193337,4032
30569376032,349
30706738152,3577
30740095877,105
30707355737,5018
30496207689,746
30175945410,137
30543903597,528
30109652518,2244
30697823676,2678
30569979592,700
30651328108,3644
30697823439,7643
30033008918,3468
30264689885,116
30733272474,445
167542746,156
1936768247,89
22819962339,5130
16118374025,325
30568888607,3377
30415001340,1450
30699632268,2002
9011151001,30
30140097199,441
22841020708,7708
30612306841,1409
12612746561,2093
30267806721,5774
30405177539,7712
30405741036,259
30614192976,4770
10075525181,3969
196981282,7716
16873495682,153
30305194929,3124
30082154690,675
21115065563,558
30748862919,7721
30699637817,3143
20324540219,324
30137491659,7724
1163126018,7725
30210501107,7726
30733507733,159
30516354362,224
19946029573,2678
30697412824,7730
22826397364,3353
3353422260,178
22922341286,124
30738612030,7734
561310790,7735
30551329922,378
1270293452,854
30563028482,300
30713269903,1568
30035585485,5586
22907927620,7741
30651818808,7742
30592405868,479
30586697697,1085
30738955594,1573
30344598588,7746
4880340257,7747
22568350908,2245
30137584218,2783
30556502311,1549
17759598492,4722
30737908838,631
30723759032,201
30030344306,3694
30642580268,7755
20601249024,7756
10746848473,7757
30256403075,3891
770023534,5423
203652682,53
30177639398,7761
30570115826,1258
30737400718,643
30622632127,3940
30619179589,3204
668798517,7766
13086447238,7767
30743797653,2203
30738941363,7769
168057808,3085
30315252780,5052
22876932504,7772
22671582460,2239
22915442429,6048
15464901046,422
30278011268,7776
30689050743,7777
30577514354,0
30329063799,1263
30653916821,2026
20255302964,50
30742177023,287
30271088338,7783
22700559616,2542
1945207404,7785
30749500749,7786
30346660092,528
30697385886,1450
30604967437,2647
30361289308,66
30210602560,7791
30295999000,7792
30604610013,7793
30433036085,5737
30577523159,90
1286173022,7796
12606323896,211
12108012226,7798
22639983322,1117
30266349804,3503
30697486924,7801
30666997931,1441
30693194792,262
30660800011,349
4438854578,2979
30737155568,2663
30699239387,2900
30697805280,2796
30635292649,4964
668694395,7810
30666768890,560
1405648593,3592
30334477657,300
30738926661,7622
30598800939,582
30446932490,1121
30736917748,151
30631305866,7818
30404068498,314
20019488476,737
3138995868,570
8287033201,7822
30454825667,1731
30554562999,3034
2455157527,7340
30686485432,349
30000172779,1073
30594559728,242
30699505558,1895
30101647310,1374
30602604063,7831
30630584380,5934
30733324891,2233
30708244109,367
30270687120,7835
30082267307,2047
30577561312,90
458628568,7838
30361248792,7839
30618033122,468
30428281993,697
30725882521,7842
30699395249,7843
12163950273,7844
30330058014,4614
1752765559,2768
30699038434,7041
30735803894,625
30647532895,7849
22630856527,39
30109128474,7851
30573174035,1697
30699887720,7853
30620983909,7854
30551329043,5255
30725406105,1676
30739949546,2233
1036460214,7858
17751840835,3226
30405414195,7860
30550501976,7861
30738025909,7862
30735519134,2938
30584727977,1818
22617918182,7865
1409090477,1228
30195875626,582
30282668108,7868
30577515373,7869
22378369697,5167
88289157,558
30619680148,61
30532506062,7873
30049349888,7874
30193247990,69
22296918995,300
30424001134,679
10888942498,7878
30706697520,54
30529760610,3098
30137483082,7508
22513613958,2261
30698947031,201
30259932165,7884
30165724141,188
30322305654,5606
1385160002,7887
22589345816,309
30659567332,178
30605084355,1432
30699420095,351
1279220374,3021
9331689530,7893
30551320878,2915
12207244151,7895
30613919556,478
30625832160,562
30738124309,7898
30282877929,7899
30699218080,1507
30617712994,551
30055805362,3479
2189498640,302
30649468872,7574
30137470435,1940
30303323811,1251
663419831,2165
30130637878,7908
30740897412,1016
22445724212,4650
3444423462,7911
1278465886,1765
30724220521,7913
30415743152,3275
30328252406,546
30743771476,5723
30525606186,226
30506712186,865
30741576149,312
30698760506,3831
792263721,3735
30731351911,1245
30557106228,854
30137527814,7924
30738143142,463
30239529939,7926
30210816761,871
30629159864,6788
30739023788,2751
30313353765,7930
30739212521,697
17791647434,7932
30659067109,7933
30205870689,4032
30433398353,950
16116362896,7936
30723576824,7937
30162461376,236
30604777863,4918
129127630,68
30665536894,966
4438884571,365
30694773632,7943
13181956628,443
30644307300,4770
30570004972,1517
30137468885,698
30708509974,7948
13340361783,7949
22559208204,448
30731342242,7951
22877632296,147
30714654183,2058
14781997134,2910
30636659476,400
30384225044,230
22420058771,736
30706025919,201
30667877562,667
30430293602,3073
12923692646,312
30569978497,970
30574901440,151
30492925638,7964
30735151555,7965
30699334611,830
30697841017,3359
22817866046,3450
30697553669,3131
22609855717,2645
30584734372,383
30238758221,7972
30749359521,1746
30718484504,615
30413221832,553
30229908669,27
2520829699,147
21969360140,2204
30433259641,7979
30329849320,7980
30628380743,4024
30617342046,7982
30381797249,309
30270332533,7984
157948480,29
30218117004,7986
309161378,320
20167377028,859
30107644551,4060
30302327131,1454
30268020456,7991
30282669908,7992
12481311788,14
30755614625,7994
30609648341,2699
30310718530,7162
30749824167,4879
2052127906,350
30611510540,1848
20453651843,8000
30609893899,8001
2167109007,2176
30398609711,8003
22571731549,443
30615837995,553
30250289946,150
4615052891,8007
30621801350,2827
8903892915,8009
30053816788,653
30745953016,3117
5939306856,120
22857262972,8013
30037394540,73
30471855722,2233
30631044908,5934
30744631434,156
22779228164,570
30137519181,1797
21426614186,4819
9180305972,8021
30509622022,2090
20338166036,88
30457477755,7498
14782000809,2926
15243867308,8026
5609937940,8027
17707785050,8028
30494989216,150
30710705664,28
9081734968,8031
397458844,8032
19179307464,8033
30137570347,8034
30748860136,8035
30627696600,8036
13061662313,2899
13190935085,8038
22854045632,8039
30739742603,8040
30685033181,3087
21760937657,300
10768942341,207
30745840288,653
30618041708,805
145641248,8046
21513404364,8047
30279321778,2334
30137484921,5591
30617250909,259
30662178710,324
30267666123,8052
30706278055,552
30703939079,300
30663162020,789
30703868458,3584
12092967911,6456
30699367601,463
30401640711,262
15159625298,1597
30765825166,2671
30413604921,8062
30137505427,8063
30630977600,8064
22408996539,73
30450421251,5480
30698829352,7024
2483398492,1683
22455138882,8069
30378770142,126
22844629753,8071
30720644676,5300
30615024475,8073
30746206967,8074
30709528476,8075
30137484011,236
30688666643,119
2762372408,8078
30375186656,802
30667727016,1224
30738625184,8081
22505126438,560
2795338708,303
30699438056,8084
30733304234,2751
30651692534,8086
21376348537,8087
22914174622,1110
30605002906,503
30692911834,1021
30686148460,1528
30272645833,8092
30137482098,3098
30519521421,1864
30499971826,866
30141234695,1806
30265973945,8097
30551329918,2
30740363107,8099
30554033211,1157
22532747822,8101
30519014906,2062
21007442245,1777
16086716056,88
586795362,8105
30355093984,8106
30599395577,3023
30671528871,8108
30510217486,5059
30033783809,3639
30678994579,8111
853260977,1384
30505313699,8113
22857327509,3772
3965984540,8115
15243867339,8116
21798292421,8117
30171902832,8118
30739813539,458
30733819522,8120
30665344587,8121
9231494497,5493
11615276270,764
30561777969,182
30137485788,5422
30580056127,6116
13848088954,231
21768663995,5823
